acc,auc,dataset,fold,framework,id,info,logloss,metric_error,metric_score,mode,models,params,problem_type,seed,tag,time_train_s,utc,version
0.986,,dilbert,8,orig_TPOT_4h,openml.org/t/168909,,0.0923176,0.0923176,0.0923176,aws.docker,393.0,,multiclass,948913249,stable,14640.3,2019-04-16T13:22:06,0.9.6
0.9440000000000001,,dilbert,9,orig_TPOT_4h,openml.org/t/168909,,0.185729,0.185729,0.185729,aws.docker,396.0,,multiclass,948913250,stable,14929.7,2019-04-16T13:37:48,0.9.6
0.697816,,fabert,0,orig_TPOT_4h,openml.org/t/168910,,0.813951,0.813951,0.813951,aws.docker,562.0,,multiclass,948913241,stable,14560.8,2019-04-16T17:12:36,0.9.6
0.703883,,fabert,1,orig_TPOT_4h,openml.org/t/168910,,0.8357530000000001,0.8357530000000001,0.8357530000000001,aws.docker,392.0,,multiclass,948913242,stable,14457.4,2019-04-16T17:16:15,0.9.6
0.7293689999999999,,fabert,2,orig_TPOT_4h,openml.org/t/168910,,0.7946979999999999,0.7946979999999999,0.7946979999999999,aws.docker,389.0,,multiclass,948913243,stable,14410.2,2019-04-16T17:17:10,0.9.6
0.720874,,fabert,5,orig_TPOT_4h,openml.org/t/168910,,0.752889,0.752889,0.752889,aws.docker,157.0,,multiclass,948913246,stable,14411.3,2019-04-16T17:20:31,0.9.6
0.709951,,fabert,3,orig_TPOT_4h,openml.org/t/168910,,0.767166,0.767166,0.767166,aws.docker,551.0,,multiclass,948913244,stable,14750.6,2019-04-16T17:25:40,0.9.6
0.706311,,fabert,6,orig_TPOT_4h,openml.org/t/168910,,0.776752,0.776752,0.776752,aws.docker,511.0,,multiclass,948913247,stable,14783.9,2019-04-16T17:28:40,0.9.6
0.713244,,fabert,9,orig_TPOT_4h,openml.org/t/168910,,0.7968149999999999,0.7968149999999999,0.7968149999999999,aws.docker,456.0,{'_attempt': 2},multiclass,1904093685,stable,14634.5,2019-04-25T01:24:13,0.9.6
0.692588,,fabert,8,orig_TPOT_4h,openml.org/t/168910,,0.857824,0.857824,0.857824,aws.docker,461.0,{'_attempt': 2},multiclass,1904093684,stable,17542.2,2019-04-25T02:12:08,0.9.6
0.7290399999999999,,fabert,7,orig_TPOT_4h,openml.org/t/168910,,0.7591760000000001,0.7591760000000001,0.7591760000000001,aws.docker,588.0,{'_attempt': 2},multiclass,499780611,stable,14536.0,2019-04-25T21:28:54,0.9.6
0.816054,0.8812530000000001,jasmine,0,orig_TPOT_4h,openml.org/t/168911,,,0.11874699999999994,0.8812530000000001,aws.docker,3144.0,,binary,948913241,stable,14445.6,2019-04-16T18:11:55,0.9.6
0.8260870000000001,0.895436,jasmine,1,orig_TPOT_4h,openml.org/t/168911,,,0.10456399999999999,0.895436,aws.docker,2888.0,,binary,948913242,stable,14502.1,2019-04-16T18:23:08,0.9.6
0.862876,0.9118120000000001,jasmine,2,orig_TPOT_4h,openml.org/t/168911,,,0.08818799999999993,0.9118120000000001,aws.docker,3208.0,,binary,948913243,stable,14447.1,2019-04-16T20:58:16,0.9.6
0.862876,0.881655,jasmine,3,orig_TPOT_4h,openml.org/t/168911,,,0.11834500000000003,0.881655,aws.docker,3731.0,,binary,948913244,stable,14478.4,2019-04-16T21:17:46,0.9.6
0.822148,0.887235,jasmine,4,orig_TPOT_4h,openml.org/t/168911,,,0.112765,0.887235,aws.docker,2067.0,,binary,948913245,stable,14419.3,2019-04-16T21:21:09,0.9.6
0.818792,0.8892620000000001,jasmine,5,orig_TPOT_4h,openml.org/t/168911,,,0.11073799999999989,0.8892620000000001,aws.docker,3571.0,,binary,948913246,stable,14420.5,2019-04-16T21:23:00,0.9.6
0.822148,0.9007930000000001,jasmine,6,orig_TPOT_4h,openml.org/t/168911,,,0.09920699999999993,0.9007930000000001,aws.docker,1903.0,,binary,948913247,stable,14459.7,2019-04-16T21:25:40,0.9.6
0.805369,0.8680690000000001,jasmine,7,orig_TPOT_4h,openml.org/t/168911,,,0.1319309999999999,0.8680690000000001,aws.docker,3062.0,,binary,948913248,stable,14412.9,2019-04-16T21:29:52,0.9.6
0.828859,0.894509,jasmine,8,orig_TPOT_4h,openml.org/t/168911,,,0.105491,0.894509,aws.docker,2919.0,,binary,948913249,stable,14412.1,2019-04-16T21:32:50,0.9.6
0.822148,0.8909959999999999,jasmine,9,orig_TPOT_4h,openml.org/t/168911,,,0.1090040000000001,0.8909959999999999,aws.docker,2600.0,,binary,948913250,stable,14628.1,2019-04-16T21:53:34,0.9.6
0.8862559999999999,0.8721190000000001,kc1,0,orig_TPOT_4h,openml.org/t/3917,,,0.1278809999999999,0.8721190000000001,aws.docker,6180.0,,binary,948913241,stable,14539.9,2019-04-16T22:18:20,0.9.6
0.8862559999999999,0.834148,kc1,1,orig_TPOT_4h,openml.org/t/3917,,,0.165852,0.834148,aws.docker,15164.0,,binary,948913242,stable,14411.0,2019-04-16T22:27:37,0.9.6
0.853081,0.8578040000000001,kc1,2,orig_TPOT_4h,openml.org/t/3917,,,0.14219599999999988,0.8578040000000001,aws.docker,9692.0,,binary,948913243,stable,14410.1,2019-04-17T01:02:50,0.9.6
0.862559,0.854018,kc1,3,orig_TPOT_4h,openml.org/t/3917,,,0.14598199999999995,0.854018,aws.docker,11472.0,,binary,948913244,stable,14422.8,2019-04-17T01:22:45,0.9.6
0.848341,0.784133,kc1,4,orig_TPOT_4h,openml.org/t/3917,,,0.21586700000000003,0.784133,aws.docker,9304.0,,binary,948913245,stable,14415.9,2019-04-17T01:26:18,0.9.6
0.862559,0.819629,kc1,5,orig_TPOT_4h,openml.org/t/3917,,,0.18037099999999995,0.819629,aws.docker,14040.0,,binary,948913246,stable,14421.7,2019-04-17T01:27:37,0.9.6
0.8862559999999999,0.865764,kc1,6,orig_TPOT_4h,openml.org/t/3917,,,0.13423600000000002,0.865764,aws.docker,12586.0,,binary,948913247,stable,14421.8,2019-04-17T01:29:45,0.9.6
0.8720379999999999,0.858359,kc1,7,orig_TPOT_4h,openml.org/t/3917,,,0.14164100000000002,0.858359,aws.docker,11044.0,,binary,948913248,stable,14405.6,2019-04-17T01:33:37,0.9.6
0.881517,0.9002379999999999,kc1,8,orig_TPOT_4h,openml.org/t/3917,,,0.09976200000000013,0.9002379999999999,aws.docker,12404.0,,binary,948913249,stable,14407.2,2019-04-17T01:36:35,0.9.6
0.8619049999999999,0.801088,kc1,9,orig_TPOT_4h,openml.org/t/3917,,,0.19891199999999998,0.801088,aws.docker,13773.0,,binary,948913250,stable,14411.1,2019-04-17T01:57:41,0.9.6
0.99375,0.9996870000000001,kr-vs-kp,0,orig_TPOT_4h,openml.org/t/3,,,0.0003129999999998967,0.9996870000000001,aws.docker,7868.0,,binary,948913241,stable,14687.6,2019-04-17T02:26:48,0.9.6
0.98125,0.9975729999999999,kr-vs-kp,1,orig_TPOT_4h,openml.org/t/3,,,0.002427000000000068,0.9975729999999999,aws.docker,19640.0,,binary,948913242,stable,14411.2,2019-04-17T02:31:55,0.9.6
0.99375,0.999609,kr-vs-kp,2,orig_TPOT_4h,openml.org/t/3,,,0.0003910000000000302,0.999609,aws.docker,27812.0,,binary,948913243,stable,14423.2,2019-04-17T05:08:24,0.9.6
1.0,1.0,kr-vs-kp,3,orig_TPOT_4h,openml.org/t/3,,,0.0,1.0,aws.docker,7337.0,,binary,948913244,stable,14416.9,2019-04-17T05:27:23,0.9.6
1.0,1.0,kr-vs-kp,4,orig_TPOT_4h,openml.org/t/3,,,0.0,1.0,aws.docker,10195.0,,binary,948913245,stable,14431.8,2019-04-17T05:30:46,0.9.6
0.996865,0.9964959999999999,kr-vs-kp,6,orig_TPOT_4h,openml.org/t/3,,,0.0035040000000000626,0.9964959999999999,aws.docker,9743.0,,binary,948913247,stable,14426.0,2019-04-17T05:34:39,0.9.6
0.987461,0.9994290000000001,kr-vs-kp,7,orig_TPOT_4h,openml.org/t/3,,,0.0005709999999998772,0.9994290000000001,aws.docker,13806.0,,binary,948913248,stable,14411.3,2019-04-17T05:38:21,0.9.6
1.0,1.0,kr-vs-kp,5,orig_TPOT_4h,openml.org/t/3,,,0.0,1.0,aws.docker,3449.0,,binary,948913246,stable,14611.3,2019-04-17T05:38:52,0.9.6
1.0,1.0,kr-vs-kp,8,orig_TPOT_4h,openml.org/t/3,,,0.0,1.0,aws.docker,3226.0,,binary,948913249,stable,14511.1,2019-04-17T05:43:03,0.9.6
1.0,1.0,kr-vs-kp,9,orig_TPOT_4h,openml.org/t/3,,,0.0,1.0,aws.docker,4605.0,,binary,948913250,stable,14648.1,2019-04-17T06:06:35,0.9.6
0.97,,mfeat-factors,3,orig_TPOT_4h,openml.org/t/12,,0.139374,0.139374,0.139374,aws.docker,1408.0,,multiclass,948913244,stable,14422.2,2019-04-17T09:32:08,0.9.6
0.95,,mfeat-factors,4,orig_TPOT_4h,openml.org/t/12,,0.185198,0.185198,0.185198,aws.docker,1315.0,,multiclass,948913245,stable,14518.6,2019-04-17T09:37:08,0.9.6
0.975,,mfeat-factors,5,orig_TPOT_4h,openml.org/t/12,,0.0586808,0.0586808,0.0586808,aws.docker,1144.0,,multiclass,948913246,stable,14710.0,2019-04-17T09:44:28,0.9.6
0.975,,mfeat-factors,7,orig_TPOT_4h,openml.org/t/12,,0.099135,0.099135,0.099135,aws.docker,1226.0,,multiclass,948913248,stable,14717.6,2019-04-17T09:48:18,0.9.6
0.98,,mfeat-factors,8,orig_TPOT_4h,openml.org/t/12,,0.24543600000000002,0.24543600000000002,0.24543600000000002,aws.docker,1223.0,,multiclass,948913249,stable,14527.1,2019-04-17T09:49:09,0.9.6
0.975,,mfeat-factors,9,orig_TPOT_4h,openml.org/t/12,,0.16856,0.16856,0.16856,aws.docker,1300.0,,multiclass,948913250,stable,14596.4,2019-04-17T09:58:18,0.9.6
0.975,,mfeat-factors,1,orig_TPOT_4h,openml.org/t/12,,0.0862985,0.0862985,0.0862985,aws.docker,1219.0,{'_attempt': 2},multiclass,1606307341,stable,14516.1,2019-04-25T01:22:12,0.9.6
0.98,,mfeat-factors,2,orig_TPOT_4h,openml.org/t/12,,0.058623400000000006,0.058623400000000006,0.058623400000000006,aws.docker,1668.0,{'_attempt': 2},multiclass,200093451,stable,14414.4,2019-04-25T13:15:58,0.9.6
0.975,,mfeat-factors,0,orig_TPOT_4h,openml.org/t/12,,0.108333,0.108333,0.108333,aws.docker,1418.0,{'_attempt': 2},multiclass,200093449,stable,14748.5,2019-04-25T13:21:45,0.9.6
0.97,,mfeat-factors,6,orig_TPOT_4h,openml.org/t/12,,0.08606160000000002,0.08606160000000002,0.08606160000000002,aws.docker,1150.0,{'_attempt': 2},multiclass,2277987397,stable,14421.6,2019-04-25T21:27:32,0.9.6
0.9149719999999999,0.971937,phoneme,0,orig_TPOT_4h,openml.org/t/9952,,,0.02806299999999995,0.971937,aws.docker,9731.0,,binary,948913241,stable,14575.6,2019-04-17T10:13:09,0.9.6
0.927911,0.9807530000000001,phoneme,1,orig_TPOT_4h,openml.org/t/9952,,,0.019246999999999903,0.9807530000000001,aws.docker,12719.0,,binary,948913242,stable,14555.9,2019-04-17T10:17:53,0.9.6
0.9057299999999999,0.9664790000000001,phoneme,2,orig_TPOT_4h,openml.org/t/9952,,,0.03352099999999991,0.9664790000000001,aws.docker,6906.0,,binary,948913243,stable,14446.9,2019-04-17T13:37:37,0.9.6
0.898336,0.962857,phoneme,3,orig_TPOT_4h,openml.org/t/9952,,,0.03714300000000004,0.962857,aws.docker,9561.0,,binary,948913244,stable,14409.6,2019-04-17T13:41:29,0.9.6
0.9148149999999999,0.9613459999999999,phoneme,4,orig_TPOT_4h,openml.org/t/9952,,,0.03865400000000008,0.9613459999999999,aws.docker,8327.0,,binary,948913245,stable,14426.6,2019-04-17T13:48:10,0.9.6
0.9370370000000001,0.981899,phoneme,5,orig_TPOT_4h,openml.org/t/9952,,,0.018101000000000034,0.981899,aws.docker,6391.0,,binary,948913246,stable,14414.2,2019-04-17T13:49:14,0.9.6
0.95,0.982835,phoneme,6,orig_TPOT_4h,openml.org/t/9952,,,0.017164999999999986,0.982835,aws.docker,5054.0,,binary,948913247,stable,14417.0,2019-04-17T13:52:24,0.9.6
0.9185190000000001,0.974932,phoneme,7,orig_TPOT_4h,openml.org/t/9952,,,0.02506799999999998,0.974932,aws.docker,7578.0,,binary,948913248,stable,14428.8,2019-04-17T13:53:29,0.9.6
0.912963,0.96767,phoneme,8,orig_TPOT_4h,openml.org/t/9952,,,0.03232999999999997,0.96767,aws.docker,4709.0,,binary,948913249,stable,14448.1,2019-04-17T14:03:09,0.9.6
0.92963,0.97462,phoneme,9,orig_TPOT_4h,openml.org/t/9952,,,0.025379999999999958,0.97462,aws.docker,8351.0,,binary,948913250,stable,14413.1,2019-04-17T14:17:20,0.9.6
0.9913420000000001,,segment,0,orig_TPOT_4h,openml.org/t/146822,,0.08180789999999999,0.08180789999999999,0.08180789999999999,aws.docker,6467.0,,multiclass,948913241,stable,14415.2,2019-04-17T14:22:28,0.9.6
0.982684,,segment,1,orig_TPOT_4h,openml.org/t/146822,,0.0490709,0.0490709,0.0490709,aws.docker,5555.0,,multiclass,948913242,stable,14451.7,2019-04-17T16:22:03,0.9.6
0.9870129999999999,,segment,2,orig_TPOT_4h,openml.org/t/146822,,0.062190999999999996,0.062190999999999996,0.062190999999999996,aws.docker,4784.0,,multiclass,948913243,stable,14424.1,2019-04-17T17:42:38,0.9.6
0.978355,,segment,3,orig_TPOT_4h,openml.org/t/146822,,0.0266745,0.0266745,0.0266745,aws.docker,4959.0,,multiclass,948913244,stable,14423.1,2019-04-17T17:46:14,0.9.6
0.9956709999999999,,segment,4,orig_TPOT_4h,openml.org/t/146822,,0.0119197,0.0119197,0.0119197,aws.docker,5326.0,,multiclass,948913245,stable,14432.6,2019-04-17T17:52:59,0.9.6
0.978355,,segment,5,orig_TPOT_4h,openml.org/t/146822,,0.0597366,0.0597366,0.0597366,aws.docker,5725.0,,multiclass,948913246,stable,14439.3,2019-04-17T17:53:53,0.9.6
0.982684,,segment,6,orig_TPOT_4h,openml.org/t/146822,,0.054264,0.054264,0.054264,aws.docker,7921.0,,multiclass,948913247,stable,14426.4,2019-04-17T17:57:24,0.9.6
0.961039,,segment,7,orig_TPOT_4h,openml.org/t/146822,,0.10481099999999999,0.10481099999999999,0.10481099999999999,aws.docker,6149.0,,multiclass,948913248,stable,14417.4,2019-04-17T17:58:32,0.9.6
0.9913420000000001,,segment,8,orig_TPOT_4h,openml.org/t/146822,,0.022106999999999998,0.022106999999999998,0.022106999999999998,aws.docker,6985.0,,multiclass,948913249,stable,14404.7,2019-04-17T18:06:58,0.9.6
0.9870129999999999,,segment,9,orig_TPOT_4h,openml.org/t/146822,,0.073255,0.073255,0.073255,aws.docker,6517.0,,multiclass,948913250,stable,14432.7,2019-04-17T18:21:24,0.9.6
0.953216,0.9947870000000001,sylvine,0,orig_TPOT_4h,openml.org/t/168912,,,0.005212999999999912,0.9947870000000001,aws.docker,4056.0,,binary,948913241,stable,14446.8,2019-04-17T18:27:02,0.9.6
0.974659,0.99731,sylvine,1,orig_TPOT_4h,openml.org/t/168912,,,0.00268999999999997,0.99731,aws.docker,4846.0,,binary,948913242,stable,14488.3,2019-04-17T20:27:27,0.9.6
0.9707600000000001,0.9947870000000001,sylvine,2,orig_TPOT_4h,openml.org/t/168912,,,0.005212999999999912,0.9947870000000001,aws.docker,5176.0,,binary,948913243,stable,14429.1,2019-04-17T21:46:59,0.9.6
0.9688110000000001,0.997758,sylvine,3,orig_TPOT_4h,openml.org/t/168912,,,0.0022419999999999662,0.997758,aws.docker,5137.0,,binary,948913244,stable,14451.6,2019-04-17T21:51:23,0.9.6
0.964844,0.995972,sylvine,4,orig_TPOT_4h,openml.org/t/168912,,,0.0040280000000000316,0.995972,aws.docker,4919.0,,binary,948913245,stable,14438.0,2019-04-17T21:57:26,0.9.6
0.96875,0.9912110000000001,sylvine,5,orig_TPOT_4h,openml.org/t/168912,,,0.008788999999999936,0.9912110000000001,aws.docker,4769.0,,binary,948913246,stable,14418.5,2019-04-17T21:58:49,0.9.6
0.957031,0.995087,sylvine,6,orig_TPOT_4h,openml.org/t/168912,,,0.004912999999999945,0.995087,aws.docker,6007.0,,binary,948913247,stable,14415.4,2019-04-17T22:01:59,0.9.6
0.957031,0.9916149999999999,sylvine,7,orig_TPOT_4h,openml.org/t/168912,,,0.008385000000000087,0.9916149999999999,aws.docker,4203.0,,binary,948913248,stable,14426.1,2019-04-17T22:03:06,0.9.6
0.972656,0.997711,sylvine,8,orig_TPOT_4h,openml.org/t/168912,,,0.0022889999999999855,0.997711,aws.docker,4444.0,,binary,948913249,stable,14411.9,2019-04-17T22:10:55,0.9.6
0.964844,0.996948,sylvine,9,orig_TPOT_4h,openml.org/t/168912,,,0.0030520000000000547,0.996948,aws.docker,5294.0,,binary,948913250,stable,14426.9,2019-04-17T22:26:21,0.9.6
0.8941180000000001,,vehicle,0,orig_TPOT_4h,openml.org/t/53,,0.273656,0.273656,0.273656,aws.docker,5563.0,,multiclass,948913241,stable,14458.2,2019-04-17T22:31:48,0.9.6
0.788235,,vehicle,1,orig_TPOT_4h,openml.org/t/53,,0.43492299999999995,0.43492299999999995,0.43492299999999995,aws.docker,5329.0,,multiclass,948913242,stable,14403.5,2019-04-18T00:31:52,0.9.6
0.8352940000000001,,vehicle,2,orig_TPOT_4h,openml.org/t/53,,0.326653,0.326653,0.326653,aws.docker,6991.0,,multiclass,948913243,stable,14432.5,2019-04-18T01:51:52,0.9.6
0.811765,,vehicle,3,orig_TPOT_4h,openml.org/t/53,,0.453696,0.453696,0.453696,aws.docker,3083.0,,multiclass,948913244,stable,14474.8,2019-04-18T01:56:28,0.9.6
0.811765,,vehicle,4,orig_TPOT_4h,openml.org/t/53,,0.340102,0.340102,0.340102,aws.docker,5768.0,,multiclass,948913245,stable,14434.3,2019-04-18T02:01:59,0.9.6
0.811765,,vehicle,5,orig_TPOT_4h,openml.org/t/53,,0.365757,0.365757,0.365757,aws.docker,8569.0,,multiclass,948913246,stable,14447.6,2019-04-18T02:03:00,0.9.6
0.8214290000000001,,vehicle,7,orig_TPOT_4h,openml.org/t/53,,0.522033,0.522033,0.522033,aws.docker,6616.0,,multiclass,948913248,stable,14405.6,2019-04-18T02:07:27,0.9.6
0.833333,,vehicle,6,orig_TPOT_4h,openml.org/t/53,,0.358639,0.358639,0.358639,aws.docker,4446.0,,multiclass,948913247,stable,14499.9,2019-04-18T02:08:09,0.9.6
0.797619,,vehicle,8,orig_TPOT_4h,openml.org/t/53,,0.416998,0.416998,0.416998,aws.docker,3843.0,,multiclass,948913249,stable,14404.5,2019-04-18T02:15:34,0.9.6
0.797619,,vehicle,9,orig_TPOT_4h,openml.org/t/53,,0.473396,0.473396,0.473396,aws.docker,3894.0,,multiclass,948913250,stable,14531.7,2019-04-18T02:32:36,0.9.6
0.8550719999999999,0.95416,Australian,3,orig_AutoWEKA_4h,openml.org/t/146818,,,0.04583999999999999,0.95416,aws.docker,,,binary,3029928545,stable,12157.4,2019-04-17T18:23:46,2.6
0.8550719999999999,0.936757,Australian,1,orig_AutoWEKA_4h,openml.org/t/146818,,,0.06324300000000005,0.936757,aws.docker,,,binary,3029928543,stable,12293.3,2019-04-17T18:25:37,2.6
0.898551,0.9119659999999999,Australian,7,orig_AutoWEKA_4h,openml.org/t/146818,,,0.08803400000000006,0.9119659999999999,aws.docker,,,binary,3029928549,stable,12308.7,2019-04-17T18:27:07,2.6
0.884058,0.951282,Australian,8,orig_AutoWEKA_4h,openml.org/t/146818,,,0.04871800000000004,0.951282,aws.docker,,,binary,3029928550,stable,12358.2,2019-04-17T18:27:29,2.6
0.884058,0.921902,Australian,6,orig_AutoWEKA_4h,openml.org/t/146818,,,0.078098,0.921902,aws.docker,,,binary,3029928548,stable,12416.9,2019-04-17T18:28:06,2.6
0.898551,0.940577,Australian,0,orig_AutoWEKA_4h,openml.org/t/146818,,,0.059423000000000004,0.940577,aws.docker,,,binary,3029928542,stable,12538.1,2019-04-17T18:29:36,2.6
0.8550719999999999,0.9028010000000001,Australian,2,orig_AutoWEKA_4h,openml.org/t/146818,,,0.09719899999999992,0.9028010000000001,aws.docker,,,binary,3029928544,stable,12511.2,2019-04-17T18:30:58,2.6
0.913043,0.971986,Australian,4,orig_AutoWEKA_4h,openml.org/t/146818,,,0.028013999999999983,0.971986,aws.docker,,,binary,3029928546,stable,13267.3,2019-04-17T18:42:12,2.6
0.898551,0.962649,Australian,5,orig_AutoWEKA_4h,openml.org/t/146818,,,0.03735100000000002,0.962649,aws.docker,,,binary,3029928547,stable,14157.9,2019-04-17T18:57:01,2.6
0.8695649999999999,0.9205129999999999,Australian,9,orig_AutoWEKA_4h,openml.org/t/146818,,,0.07948700000000009,0.9205129999999999,aws.docker,,,binary,3029928551,stable,14899.9,2019-04-17T19:10:07,2.6
0.746667,0.769981,blood-transfusion,0,orig_AutoWEKA_4h,openml.org/t/10101,,,0.23001899999999997,0.769981,aws.docker,,,binary,3029928542,stable,12401.2,2019-04-17T18:28:09,2.6
0.797297,0.721362,blood-transfusion,8,orig_AutoWEKA_4h,openml.org/t/10101,,,0.27863800000000005,0.721362,aws.docker,,,binary,3029928550,stable,12830.7,2019-04-17T18:36:05,2.6
0.786667,0.725634,blood-transfusion,6,orig_AutoWEKA_4h,openml.org/t/10101,,,0.274366,0.725634,aws.docker,,,binary,3029928548,stable,13237.9,2019-04-17T18:42:43,2.6
0.773333,0.7309939999999999,blood-transfusion,7,orig_AutoWEKA_4h,openml.org/t/10101,,,0.2690060000000001,0.7309939999999999,aws.docker,,,binary,3029928549,stable,13292.1,2019-04-17T18:45:00,2.6
0.733333,0.671053,blood-transfusion,3,orig_AutoWEKA_4h,openml.org/t/10101,,,0.328947,0.671053,aws.docker,,,binary,3029928545,stable,13459.0,2019-04-17T18:47:05,2.6
0.813333,0.8430799999999999,blood-transfusion,1,orig_AutoWEKA_4h,openml.org/t/10101,,,0.15692000000000006,0.8430799999999999,aws.docker,,,binary,3029928543,stable,13718.9,2019-04-17T18:50:17,2.6
0.813333,0.808967,blood-transfusion,4,orig_AutoWEKA_4h,openml.org/t/10101,,,0.191033,0.808967,aws.docker,,,binary,3029928546,stable,13678.7,2019-04-17T18:49:49,2.6
0.783784,0.762642,blood-transfusion,9,orig_AutoWEKA_4h,openml.org/t/10101,,,0.23735799999999996,0.762642,aws.docker,,,binary,3029928551,stable,13731.5,2019-04-17T18:51:02,2.6
0.76,0.6846979999999999,blood-transfusion,2,orig_AutoWEKA_4h,openml.org/t/10101,,,0.3153020000000001,0.6846979999999999,aws.docker,,,binary,3029928544,stable,13752.9,2019-04-17T18:51:06,2.6
0.76,0.700292,blood-transfusion,5,orig_AutoWEKA_4h,openml.org/t/10101,,,0.299708,0.700292,aws.docker,,,binary,3029928547,stable,13822.6,2019-04-17T18:52:11,2.6
1.0,,car,0,orig_AutoWEKA_4h,openml.org/t/146821,,3.21195e-15,3.21195e-15,3.21195e-15,aws.docker,,,multiclass,3029928542,stable,12602.4,2019-04-17T18:32:35,2.6
1.0,,car,8,orig_AutoWEKA_4h,openml.org/t/146821,,5.816860000000001e-06,5.816860000000001e-06,5.816860000000001e-06,aws.docker,,,multiclass,3029928550,stable,13001.9,2019-04-17T18:39:38,2.6
1.0,,car,9,orig_AutoWEKA_4h,openml.org/t/146821,,3.2119e-15,3.2119e-15,3.2119e-15,aws.docker,,,multiclass,3029928551,stable,13272.1,2019-04-17T18:44:30,2.6
0.988439,,car,3,orig_AutoWEKA_4h,openml.org/t/146821,,0.399292,0.399292,0.399292,aws.docker,,,multiclass,3029928545,stable,13404.7,2019-04-17T18:46:02,2.6
0.9942200000000001,,car,2,orig_AutoWEKA_4h,openml.org/t/146821,,0.199646,0.199646,0.199646,aws.docker,,,multiclass,3029928544,stable,15163.4,2019-04-17T19:17:45,2.6
0.9942200000000001,,car,1,orig_AutoWEKA_4h,openml.org/t/146821,,0.199646,0.199646,0.199646,aws.docker,,,multiclass,3029928543,stable,15757.8,2019-04-17T19:25:15,2.6
1.0,,car,4,orig_AutoWEKA_4h,openml.org/t/146821,,3.21066e-15,3.21066e-15,3.21066e-15,aws.docker,,,multiclass,3029928546,stable,15728.4,2019-04-17T19:26:18,2.6
0.988439,,car,7,orig_AutoWEKA_4h,openml.org/t/146821,,0.0172511,0.0172511,0.0172511,aws.docker,,,multiclass,3029928549,stable,15892.7,2019-04-17T19:27:41,2.6
0.9942200000000001,,car,5,orig_AutoWEKA_4h,openml.org/t/146821,,0.199646,0.199646,0.199646,aws.docker,,,multiclass,3029928547,stable,16261.7,2019-04-17T19:34:11,2.6
0.9942200000000001,,car,6,orig_AutoWEKA_4h,openml.org/t/146821,,0.199646,0.199646,0.199646,aws.docker,,,multiclass,3029928548,stable,16889.9,2019-04-17T19:44:23,2.6
0.767528,0.820148,christine,6,orig_AutoWEKA_4h,openml.org/t/168908,,,0.179852,0.820148,aws.docker,,,binary,3029928548,stable,13246.6,2019-04-17T18:45:17,2.6
0.691882,0.784643,christine,4,orig_AutoWEKA_4h,openml.org/t/168908,,,0.21535700000000002,0.784643,aws.docker,,,binary,3029928546,stable,13346.6,2019-04-17T18:47:39,2.6
0.730129,0.8141109999999999,christine,8,orig_AutoWEKA_4h,openml.org/t/168908,,,0.18588900000000008,0.8141109999999999,aws.docker,,,binary,3029928550,stable,13609.8,2019-04-17T18:51:28,2.6
0.749077,0.821551,christine,1,orig_AutoWEKA_4h,openml.org/t/168908,,,0.17844899999999997,0.821551,aws.docker,,,binary,3029928543,stable,13896.3,2019-04-17T18:56:17,2.6
